"raw_row_number","date","time","location","lat","lng","geocode_source","beat","district","subject_race","subject_sex","type","violation","citation_issued","outcome","speed","posted_speed","vehicle_color","vehicle_make","vehicle_model","raw_race"
"1039940",2016-03-07,NA,"6500 LOCKWOOD DR (N/B)",29.8191296,-95.3177088,"GM","8C20",8,"black","female","vehicular","SPEEDING /30 (DISTANCE BETWEEN BLOCKS) (URBAN DISTRICT)",TRUE,"citation",44,30,"BLK","NISSAN","X-TE","Black"
"1714728",2017-11-30,NA,"100 PARKER RD (EASTBOUND)",29.8372063,-94.6081419,"GM",NA,NA,"white","male","vehicular","SPEEDING /30 (URBAN DISTRICT) (SINGLE BLOCK)",TRUE,"citation",40,30,"GRN","CHEV","SILV","White"
"1230619|1230733|1231359|1231517",2016-08-05,NA,"6700 GRIGGS ROAD",29.7121916,-95.298682,"GM","11H20",11,"white","male","vehicular","(BUS) (TRUCK) (TRUCK-TRACTOR) WITH LESS THAN 2/32 OF INCH TREAD ON TIRES (SINGLE BLOCK)|NO REGISTRATION RECEIPT FOR TRUCK OR TRAILERSEMI-TRAILER|DEFECTIVE EQUIPMENT.|ROLL OFF BOX NOT SECURELY AND ADEQUATELY FASTEN TO A SPECIAL-PURPOSE CMV",TRUE,"citation",NA,NA,"WHI","MACK","GG R","White"
"2068801",2018-10-01,13:54:00,"4200 SOUTHWEST FWY",29.7302754,-95.4459634,"GM","1A50",1,NA,"female","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",70,60,"BLACK","JEEP","JEEP",NA
"1461757",2017-03-12,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"white","female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",78,60,"WHI","CHEVROLET","TRAV","White"
"2131909",2018-12-02,01:15:00,"1200 PIERCE",29.7484415,-95.3691116,"GM","1A10",1,NA,"male","vehicular","RAN RED LIGHT (SINGLE BLOCK)",TRUE,"citation",NA,NA,"WHITE","FORD","2-D",NA
"692260",2015-05-08,NA,"LOCKWOOD AND CAVALCADE",29.8004619,-95.3169096,"GM","7C20",7,"black","male","vehicular","RUNNING A RED LIGHT (INTERSECTION)",TRUE,"citation",NA,NA,NA,"CHEVROLET","150","Black"
"2672451",2020-09-01,11:25:00,NA,NA,NA,NA,NA,NA,"white","male","vehicular","NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)",TRUE,"citation",NA,NA,"GRAY","FORD","FUSION","White"
"478790|478885|479886",2014-11-25,NA,"7100 SCOTT STREET",29.6881916,-95.3639003,"GM","14D20",14,"black","female","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|OPERATE MOTOR VEHICLE & VIOLATE CODE B RESTRICTION ON DRIVERS LICENSE (SINGLE BLOCK)|ALLOW CHILD UNDER 17 (AGE 8 TO 16) TO RIDE IN A VEHICLE WITHOUT A SEAT BELT [SINGLE BLOCK]",TRUE,"citation",NA,NA,"GRAY","DODG","AVEN","Black"
"1575553",2017-06-19,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"asian/pacific islander","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",81,60,"SIL","LEXS","RX 3","Asian"
"517680|518169|518212|518244",2014-12-31,NA,"7800 CANAL",29.7347272,-95.2845303,"GM","11H10",11,"white","female","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|NO VEHICLE INSPECTION STICKER",TRUE,"citation",NA,NA,"TAN","DODGE","DURANGO","White"
"443473",2014-10-30,NA,"2900 N IH 610 LOOP W SOUTH SERV RD",29.8132097,-95.374346,"GM","3B50",3,"black","male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"BLACK","CHEVROLET","MONTE CARLO","Black"
"1537770",2017-05-19,NA,"9500 BLACKHAWK",29.6096157,-95.2498963,"GM","12D20",12,"white","female","vehicular","FAILURE TO HAVE DPS LABEL ON SUNSCREENING DEVICE IN THE BLOCK",TRUE,"citation",NA,NA,"GRY","NISSAN","SENTRA","White"
"1822034",2018-03-07,16:10:00,"N. WILCREST AND BARRYKNOLL",29.7781516,-95.5755348,"GM","20G50",20,"white","male","vehicular","SPEEDING /30 (DISTANCE BETWEEN STREETS) (URBAN DISTRICT)",TRUE,"citation",35,30,"WHITE","HONDA","ACCORD","White"
"1612396",2017-07-27,NA,"10400 SPICE LANE",29.6866691,-95.566852,"GM","19G10",19,"white","female","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"BLK","GMC","SIER","White"
"1702114",2017-11-17,NA,"SMITH AND FRANKLIN",29.7646689,-95.3631325,"GM","1A10",1,"unknown","female","vehicular","RUNNING A RED LIGHT (INTERSECTION)",TRUE,"citation",NA,60,"BLK","AUDI","SUV","Unknown"
"87275|87318|87405",2014-03-03,NA,"8100 BELLAIRE BOULEVARD",29.706485,-95.5280302,"GM","18F60",18,"unknown","male","vehicular","NO VEHICLE INSPECTION STICKER|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|FAIL TO OBEY TRAFFIC CONTROL DEVICE, TO-WIT: A SIGN BEARING THE LEGEND.",TRUE,"citation",NA,NA,"GRAY","SAA","2018/09/03","Unknown"
"346333",2014-08-15,NA,"5600 SOUTHWEST FWY SOUTH SERVICE SERVICE RD",29.6118145,-95.6093331,"GM",NA,NA,"white","female","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"WHITE","CHEV","SUBU","White"
"664122",2015-04-20,NA,"8300 GULF FWY, WEST SERVICE RD",29.7047677,-95.3003357,"GM","13D10",13,"unknown","female","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",45,40,"BLK","TOYT","SEQUOIA","Unknown"
"1672938",2017-10-18,NA,"2300 S SH 6 HWY",29.7402106,-95.6447628,"GM","20G80",20,"asian/pacific islander","female","vehicular","FAILURE TO YIELD RIGHT OF WAY EMERGING FROM (DRIVEWAY) (ALLEY) (BUILDING) (PRIVATE ROAD) - ACCIDENT",TRUE,"citation",NA,NA,"BLACK","CADILLAC","Ats","Asian"
"1803100",2018-02-21,14:21:00,"7100 SOUTHWEST FWY, WEST SERVICE RD",29.8217597,-95.3346331,"GM","8C10",8,"white","male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"BLK","LEXS","RX30","White"
"2408595|2408596|2408597",2019-08-22,12:14:00,"2100 MCGOWEN",29.7396955,-95.3646358,"GM","10H50",10,"black","male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK|NO MOTOR VEHICLE REGISTRATION TAGS ON MOTOR VEHICLE INCLUDING TRAILER, OR SEMITRAILER, EXPIRED/MISSING/IMPROPERLY DISPLAYED  (SINGLE BLOCK)|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"GRAY","BUICK","LESABRE","Black"
"2676116",2020-09-06,05:39:00,"IH 45",30.0483357,-95.4312237,"GM",NA,NA,"white","female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",76,60,"BLK","TOYT","4DR","White"
"1920025|1920026",2018-05-25,14:37:00,"10300 NORTH FWY WEST SERVICE RD",29.8602053,-95.3329556,"GM","7C40",7,"white","male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"GRY","FORD","F150","White"
"374340|374508|375251",2014-09-09,NA,"11400 S GESSNER ROAD",29.6556039,-95.5280869,"GM","17E40",17,"black","female","vehicular","DEFECTIVE HEADLIGHTS-ONE OR BOTH|DRIVING ON WRONG SIDE OF STREET|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"WHITE","MERZ","R350","Black"
"2321197",2019-05-29,08:35:00,"4300 NORTH FWY, EAST SERVICE RD",29.8271328,-95.3802452,"GM","3B50",3,NA,"male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"BLK","HINO","TRUC",NA
"1569687",2017-06-14,NA,"2200 ST JOSEPH PARKWAY",29.7440342,-95.3599569,"GM","10H30",10,"white","female","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"BLK","TOYT","HIGH","White"
"2542970",2020-01-24,09:00:00,"500 CHIMNEY ROCK RD",29.7647419,-95.478466,"GM","18F30",18,"white","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"GRAY","HONDA","ACCORD","White"
"1357113",2016-12-06,NA,"I 69 AND PARKER ROAD",29.8595825,-95.3799891,"GM","6B10",6,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",65,60,"WHI","FREIGHTLINER","TT S","White"
"330408",2014-08-04,NA,"SAN JACINTO AND PEASE",29.7506781,-95.367346,"GM","1A10",1,"black","male","vehicular","CHANGING LANES NOT IN SAFETY (INTERSECTION)",TRUE,"citation",NA,NA,"SILVER","CHEVY","CAV","Black"
"702506|702778|703497",2015-05-16,NA,"11600 WESTPARK",29.7208145,-95.5694592,"GM","20G30",20,"white","female","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|SPEEDING /30 (URBAN DISTRICT) (SINGLE BLOCK)",TRUE,"citation",NA,NA,"MUL","FORD","EXPEDITION","White"
"895757",2015-11-03,NA,"W LAKE HOUSTON AND TOWN CENTER",30.0486039,-95.1835717,"GM","24C30",24,"white","male","vehicular","FAILURE TO YIELD RIGHT-OF-WAY LEAVING STOP SIGN - ACCIDENT",TRUE,"citation",NA,NA,"GRAY","HONDA","CR-V","White"
"2581527",2020-03-12,03:00:00,"IH 10",29.768391,-95.363898,"GM","2A10",2,"black","female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",82,60,"BLU","NISS","VERS","Black"
"2604580",2020-05-13,09:45:00,"W IH-10 W/B AND WIRT",29.7842400000001,-95.4849105,"SU","5F10",5,NA,"male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"BLU","NISSAN","PULSAR",NA
"271448|272238|272350",2014-06-17,NA,"1300 GESSNER",29.7915057,-95.5442849,"GM","4F10",4,"white","female","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|NO VEHICLE INSPECTION STICKER|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"BROWN","FREI","CONTOUR","White"
"2627276|2627277",2020-06-24,15:30:00,"PORTO RICO RD AND TEAGUE RD",29.8472753,-95.5406221,"GM","5F30",5,"black","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY - INTERSECTION|RAN STOP SIGN INTERSECTION - ACCIDENT",TRUE,"citation",NA,NA,"BROWN","TOYOTA","CAMRY","Black"
"1044344",2016-03-10,NA,"8300 S. KIRKWOOD",29.6873221,-95.5874487,"GM","19G40",19,NA,"male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"SILVER","TOYOTA","COROLLA",NA
"1659132",2017-10-02,NA,"3300 FONDREN",29.7289229,-95.5207247,"GM","18F50",18,"white","female","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"WHITE","MAZDA","CX-7","White"
"877175",2015-10-16,NA,NA,NA,NA,NA,NA,NA,"white","male","vehicular","NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)",TRUE,"citation",NA,NA,"WHITE","MERCURY","MILAN","White"
"1827141",2018-03-12,04:48:00,"IH 610",29.8132097,-95.374346,"GM","3B50",3,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",65,60,"WHI","FREIGHTLINER","5X","White"
"1248046",2016-08-23,NA,"8600 SH 288 SB",29.7421856,-95.364529,"GM","10H40",10,"white","male","vehicular","DRIVING ON THE SHOULDER OF THE ROAD (RIGHT SIDE)",TRUE,"citation",NA,NA,"SIL","ISUZU","OASIS","White"
"963454",2016-01-04,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",64,60,"WHI","GMC","SIER","White"
"823782",2015-08-28,NA,"8800 SOUTHWEST FREEWAY EAST SERVICE ROAD",29.838941,-95.3324263,"GM","7C30",7,"black","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",50,45,"SIL","LEXS","RX 3","Black"
"395406",2014-09-24,NA,"US 59 AND IH 610",29.8048583,-95.3392722,"GM","7C20",7,"white","male","vehicular","PASSING AN AUTHORIZED EMERGENCY VEHICLE (DISTANCE BETWEEN STREETS)",TRUE,"citation",NA,60,"RED","DODG","DART","White"
"2657799",2020-08-11,10:53:00,"8200 MILLS RD",29.9515266,-95.5400167,"GM","22B10",22,NA,"female","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"GRY","NISS","ROGU",NA
"1208050",2016-07-12,NA,"WICKCHESTER LN AND N KIRKWOOD RD",29.7878919,-95.5902,"GM","4F30",4,"white","male","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"WHI","GMC","SIER","White"
"1796621|1796622",2018-02-16,09:12:00,"7700 PARK PLACE BOULEVARD",29.6853557,-95.2867335,"GM","13D20",13,"white","male","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)|FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"BLK","AUDI","TT","White"
"1923057",2018-05-28,15:59:00,"1600 PARKER RD",29.8589078,-95.3602044,"GM","7C30",7,"white","male","vehicular","SPEEDING /30 (DISTANCE BETWEEN BLOCKS) (URBAN DISTRICT)",TRUE,"citation",44,30,"WHI","GMC","DENA","White"
"1051063|1051185|1051684",2016-03-16,NA,"1800 HOLLISTER",29.8031789,-95.5065348,"GM","5F20",5,"white","female","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"TAN","DODGE","STRATUS","White"
"1517295",2017-04-30,NA,"I-69 (SW FRWY ) AND HILLCROFT",29.7151921,-95.499535,"GM","17E10",17,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"BLK","AUDI","SUV","White"
"1898949",2018-05-09,06:13:00,"5400 NORTH FWY, EAST SERVICE RD",29.7782402,-95.4185419,"GM","2A50",2,"black","male","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"WHI","CHEV","MALI","Black"
"390242",2014-09-20,NA,"2700 N IH 610 W",29.7719043,-95.1916708,"GM","9C40",9,NA,"male","vehicular","DISPLAY AN EXPIRED TEXAS DRIVER'S LICENSE",TRUE,"citation",NA,NA,"BROWN","FORD","THUNDERBIR",NA
"1572002",2017-06-15,NA,"11300 HOMESTEAD RD",29.8834714,-95.300243,"GM","8C60",8,"black","female","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",53,40,"SIL","PONTIAC","G6","Black"
"2527727",2020-01-05,12:45:00,"US 290 AND FAIRBANKS-N. HOUSTON",29.822909555,-95.472501847,"SU","3B10",3,NA,"male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",83,60,"WHI","TOYT","HIGH",NA
"2133212",2018-12-03,17:56:00,NA,NA,NA,NA,NA,NA,"black","female","vehicular","NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)",TRUE,"citation",NA,NA,"BLUE","JEEP","LIBERTY","Black"
"2033093",2018-08-28,07:40:00,"2200 WESTHEIMER ROAD",29.7427271,-95.4133833,"GM","1A30",1,"unknown","female","vehicular","SPEEDING IN SCHOOL ZONE WHILE BEACONS FLASHING.../20 DIST BETWEEN BLOCKS",TRUE,"citation",25,20,"SIL","BMW","4DOO","Unknown"
"1087454",2016-04-15,NA,"4100 REED RD",29.6582046,-95.3679357,"GM","14D20",14,"black","male","vehicular","SPEEDING-SCHOOL ZONE AM/PM /20",TRUE,"citation",30,20,"WHI","NISSAN","SENTRA","Black"
"2213196",2019-02-18,08:37:00,"12300 KATY FWY, SOUTH SERVICE RD",29.7763921,-95.3873052,"GM","2A40",2,"black","male","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"BLK","VOLK","PASS","Black"
"1251473|1251970",2016-08-26,NA,"2300 PARKER",29.8593949,-95.3498465,"GM","7C30",7,"white","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"WHITE","FORD","F150","White"
"1630496",2017-08-15,NA,"11200 S. POST OAK RD",29.6561995,-95.4648682,"GM","15E20",15,"white","female","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"BLU","NISSAN","XTERRA","White"
"1537845",2017-05-19,NA,"3000 HWY 6 N",29.8306907,-95.6455406,"GM",NA,NA,"black","female","vehicular","CHANGING LANES NOT IN SAFETY - ACCIDENT",TRUE,"citation",NA,NA,"BLACK","TOYOTA","CAMRY","Black"
"2534858",2020-01-14,09:55:00,"E BRIAR HOLLOW LN (N\B) AND S BRIAR HOLLOW LN (W\B)",29.7511758,-95.4486853,"GM","1A50",1,"white","female","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"BLK","LNDR","RANG","White"
"2430594|2430595|2430596",2019-09-11,17:13:00,"1500 MEMORIAL DRIVE",29.7638746,-95.370435,"GM","2A40",2,"black","male","vehicular","FAIL TO OBEY TRAFFIC CONTROL DEVICE, TO-WIT: A SIGN BEARING THE LEGEND.|DRIVING IN A SAFETY ZONE|NO (FRONT) (REAR) LICENSE PLATE",TRUE,"citation",NA,NA,"BLK","MITS","ENDE","Black"
"1745690",2018-01-04,10:02:00,"5900 GULF FWY, EAST SERVICE RD",29.7127438,-95.3122993,"GM","13D10",13,"white","female","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"WHI","DODG","GRAN","White"
"2061782",2018-09-24,14:46:00,"3100 HOUSTON AVENUE",29.7865035,-95.372074025,"SU","2A30",2,"white","female","vehicular","SPEEDING IN SCHOOL ZONE WHILE BEACONS FLASHING.../20",TRUE,"citation",24,20,"BLK","DODGE","4DR","White"
"1636988",2017-08-21,NA,"NORTH FWY, WEST SERVICE RD AND DEWALT STREET",29.8830402,-95.4123776,"GM","6B40",6,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",58,40,"RED","CHEVROLET","SILVERADO","White"
"2328116|2328117|2328118|2328119",2019-06-04,10:48:00,"14900 GULF FWY WEST SERVICE RD",29.5913338,-95.1911849,"GM","12D40",12,"black","male","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)|OPERATE A MOTOR VEHICLE WITH AN EXPIRED OR NO DRIVER'S LICENSE|OPERATE MOTOR VEHICLE & VIOLATE CODE B RESTRICTION ON DRIVERS LICENSE (SINGLE BLOCK)|NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"RED","SUBARU","BRZ","Black"
"1606703",2017-07-21,NA,"16500 PARK ROW",29.7902126,-95.6716181,"GM","4F30",4,"white","female","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",49,35,"GRY","NISSAN","ALTIMA","White"
"645173",2015-04-07,NA,"SOUTH FWY AND BLODGETT ST",29.7267595,-95.3752846,"GM","10H70",10,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"GRAY","ACURA","TL","White"
"81702",2014-02-26,NA,"200 PARKER ROAD",29.8591303,-95.3763113,"GM","6B10",6,"black","female","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"WHITE","CHEV","MALI","Black"
"649688",2015-04-09,NA,"5200 AIRPORT BLVD",29.6455529,-95.3451004,"GM","14D40",14,"black","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",49,35,"BLU","NISSAN","VERSA","Black"
"1003111",2016-02-05,NA,"US 59 AND CENTERLINE OF SAN JACINTO RIVER BRIDGE",NA,NA,NA,NA,NA,"unknown","female","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",75,65,"BLK","NISS","ROGU","Unknown"
"179947",2014-04-23,NA,"4500 SOUTH SAM HOUSTON PKWY EAST, NORTH SERVICE RD",29.641656,-95.161105,"GM",NA,NA,NA,"male","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"WHITE","CHEV","SILV",NA
"1573407",2017-06-16,NA,"9500 TOWER",29.8812448,-95.4374875,"GM","6B40",6,"black","male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"GRAY","MAZDA","626","Black"
"1101893",2016-04-29,NA,"US 59 (NB) AND IH 610",29.422932,-98.4234335,"GM",NA,NA,"unknown","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",80,60,"BLK","CHEVROLET","PICK-UP","Unknown"
"90053",2014-03-05,NA,"3600 MCCARTY N",29.7931455,-95.2742239,"GM","9C20",9,NA,NA,"vehicular","TIRE LESS THAN 2/32 INCH TREAD/SIDEWALL CUT TO PLY CORD EXPOSED/TIRE FLAT) 49 CFR SINGLE BLOCK)",TRUE,"citation",NA,NA,NA,"KW","TT",NA
"2598995",2020-05-04,03:30:00,"S 75TH ST AND LAWNDALE",29.7172895,-95.2948435,"GM","11H10",11,NA,"female","vehicular","RAN RED LIGHT/INTERSECTION - ACCIDENT",TRUE,"citation",NA,NA,"GRY","HONDA","CRV",NA
"659465",2015-04-16,NA,"10300 GULF FWY",29.6441247,-95.2453997,"GM","12D10",12,"black","male","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"SILVER","NISSAN","ALTIMA","Black"
"1096440|1097242",2016-04-25,NA,"1000 IH 10",29.7851056,-95.5607949,"GM","4F10",4,"black","female","vehicular","CHANGING LANES NOT IN SAFETY|IMPEDING THE SPEED LIMIT/BLOCKING TRAFFIC",TRUE,"citation",NA,NA,"SIL","NISSAN","ALTIMA","Black"
"1672221|1672842",2017-10-18,NA,NA,NA,NA,NA,NA,NA,NA,"female","vehicular","NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)|FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"SILVER","HONDA","CIVIC",NA
"1672165",2017-10-18,NA,"5100 SAN FELIPE STREET",29.75122,-95.464123,"GM","18F20",18,"unknown","male","vehicular","SPEEDING IN SCHOOL ZONE WHILE BEACONS FLASHING.../20 DIST BETWEEN BLOCKS",TRUE,"citation",25,20,"SIL","NISSAN","SENTRA","Unknown"
"289520",2014-06-30,NA,"2000 EASTEX FREEWAY",29.8449042,-95.3338685,"GM","7C30",7,NA,"male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"BLACK","CHEV","3500",NA
"402463",2014-09-30,NA,"US 59 AND KINGWOOD DRIVE",30.0436984,-95.1937629,"GM","24C20",24,"white","female","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",75,65,"WHITE","SUZI","AERI","White"
"1284284|1284475|1284515",2016-09-28,NA,"14500 WESTHEIMER RD",29.7364981,-95.6419339,"GM","20G80",20,NA,"female","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"RED","MAZDA","626",NA
"365348",2014-09-02,NA,"2600 BELLFORT AVE",29.667682,-95.392416,"GM","15E40",15,"black","female","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",48,35,"WHITE","BUICK","REGAL","Black"
"1395425",2017-01-11,NA,"8600 S KIRKWOOD",29.6849849,-95.5876042,"GM","19G40",19,"black","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"SILVER","HONDA","ACCORD","Black"
"349974",2014-08-19,NA,"UNITED DRIVE AND SOVEREIGN DRIVE",29.7077466,-95.553809,"GM","20G10",20,"unknown","male","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"GRAY","FORD","EXPL","Unknown"
"1712594|1713288",2017-11-29,NA,"14000 WOODSON PARK DR",29.931355,-95.201993,"GM","24C60",24,"white","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"TAN","HONDA","4DR","White"
"2062021|2062022",2018-09-24,16:39:00,NA,NA,NA,NA,NA,NA,"white","male","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE|NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)",TRUE,"citation",NA,NA,"WHITE","CHEVROLET","1500","White"
"999755",2016-02-03,NA,"IH 45",30.0483357,-95.4312237,"GM",NA,NA,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",65,60,"WHI","DODG","4500","White"
